"","Gene_ID","Pman_GeneID","P_maniculatus_attr","M_musculus_attr","EP_strain_logFC","EP_strain_adj_P.Val","EP_strain_SIG","diffexpressed_EP","LP_strain_logFC","LP_strain_adj_P.Val","LP_strain_SIG","diffexpressed_LP","Quadrant"
"937","Lhfpl6","Lhfpl6","NA","LHFPL tetraspan subfamily member 6 protein",1.00143400148292,1.96374494692887e-05,"SIG","UP",0.344177796439222,0.00566634470260626,"SIG","UP","NA"
"938","Sh3gl3","Sh3gl3","NA","Endophilin-A3",1.85204528383595,1.96374494692887e-05,"SIG","UP",-0.80049369945916,0.00019638262575984,"SIG","DOWN","Up-Down"
"939","Echdc3","Echdc3","NA","Enoyl-CoA hydratase domain-containing protein 3, mitochondrial",1.18852913999374,1.96374494692887e-05,"SIG","UP",0.992612661638712,0.00070358329744705,"SIG","UP","Up-Up"
"940","Pskh1","Pskh1","NA","Serine/threonine-protein kinase H1",0.51796889476347,1.989521342281e-05,"SIG","UP",0.330827303330614,5.7170276784644e-09,"SIG","UP","NA"
"941","Rtca","Rtca","NA","RNA 3'-terminal phosphate cyclase",-0.305388518046534,2.03302189863622e-05,"SIG","DOWN",-0.134446619979135,0.00994699623185112,"SIG","DOWN","InCutoff"
"942","Asdurf","Asdurf","NA","NA",-0.638636819423022,2.04510949948278e-05,"SIG","DOWN",-0.301375050971102,0.00026871875642357,"SIG","DOWN","NA"
"943","Qars1","Qars1","NA","Glutamine--tRNA ligase",-0.469996189972397,2.05306474548456e-05,"SIG","DOWN",-0.322427570348529,3.50002639005154e-10,"SIG","DOWN","InCutoff"
"944","Sox6","Sox6","NA","Transcription factor SOX-6",1.52552926039053,2.13044750196859e-05,"SIG","UP",-0.365107343054414,0.00159169290806666,"SIG","DOWN","NA"
"945","Golm1","Golm1","NA","Golgi membrane protein 1",-0.770015841446622,2.14138492296737e-05,"SIG","DOWN",-1.16285204467637,2.48570887144137e-24,"SIG","DOWN","Down-Down"
"946","H1-4","H1-4","NA","NA",-1.37198229296201,2.15112574555397e-05,"SIG","DOWN",-1.33804014660678,7.48303135909522e-10,"SIG","DOWN","Down-Down"
"947","Ntf4","Ntf4","NA","NA",1.40346364481259,2.15119732543825e-05,"SIG","UP",0.473953001618194,0.00013124170846496,"SIG","UP","NA"
"948","LOC102922057","Abcg3","ATP-binding cassette sub-family G member 3-like isoform X1","ATP-binding cassette sub-family G member 3",-0.815176531408117,2.15924639005699e-05,"SIG","DOWN",-0.632710378815692,2.10497316246425e-07,"SIG","DOWN","Down-Down"
"949","Med18","Med18","NA","NA",-0.557003439551221,2.16597665619854e-05,"SIG","DOWN",-0.56071170281633,1.43747149139276e-10,"SIG","DOWN","Down-Down"
"950","B4galt7","B4galt7","NA","Beta-1,4-galactosyltransferase 7",0.494444570468437,2.17307292355194e-05,"SIG","UP",0.310287891777296,8.93070422358017e-07,"SIG","UP","InCutoff"
"951","Map7","Map7","NA","Ensconsin",1.38411047730203,2.18578560218388e-05,"SIG","UP",-0.130507912257079,0.0448591655096996,"SIG","DOWN","NA"
"952","Pkd1l2","Pkd1l2","NA","NA",-4.0355340745317,2.1902727003475e-05,"SIG","DOWN",-2.48990103218639,2.73476300579514e-08,"SIG","DOWN","Down-Down"
"953","Mdm2","Mdm2","NA","E3 ubiquitin-protein ligase Mdm2",-0.704529737536199,2.19427474829649e-05,"SIG","DOWN",-0.305174670785459,2.48470796368364e-07,"SIG","DOWN","NA"
"954","novel_gene_NC_056014.1_11773","novel_gene_NC_056014.1_11773","NA","NA",-0.543069232628242,2.2361757892805e-05,"SIG","DOWN",-0.412820863670915,1.96097745916053e-12,"SIG","DOWN","NA"
"955","Acy3","Acy3","NA","N-acyl-aromatic-L-amino acid amidohydrolase (carboxylate-forming)",-2.33724001921555,2.25272405405748e-05,"SIG","DOWN",-1.5288586825971,5.93988842910998e-18,"SIG","DOWN","Down-Down"
"956","novel_gene_NC_056015.1_7439","novel_gene_NC_056015.1_7439","NA","NA",0.718580949634947,2.30433949684963e-05,"SIG","UP",0.842994326816413,1.56900318527449e-52,"SIG","UP","Up-Up"
"957","novel_gene_NC_056025.1_6015","novel_gene_NC_056025.1_6015","NA","NA",1.49862716859608,2.351498689318e-05,"SIG","UP",1.69301772236252,7.38956605750835e-22,"SIG","UP","Up-Up"
"958","Add2","Add2","NA","Class II aldolase/adducin N-terminal domain-containing protein",2.46142888381373,2.35340304474493e-05,"SIG","UP",1.40703539286657,3.541422846877e-10,"SIG","UP","Up-Up"
"959","LOC102909166","LOC102909166","NA","NA",-1.76292708577097,2.35340304474493e-05,"SIG","DOWN",-0.278940328330733,0.00076468464104425,"SIG","DOWN","NA"
"960","LOC121830748","LOC121830748","NA","NA",-0.474157736806297,2.37045909105565e-05,"SIG","DOWN",-0.480096932883495,0.00058547088440034,"SIG","DOWN","InCutoff"
"961","Ncan","Ncan","NA","Neurocan core protein",2.35250114702874,2.37789848605361e-05,"SIG","UP",-0.98237870773872,0.00064972730942701,"SIG","DOWN","Up-Down"
"962","LOC102927285","Zfp51","zinc finger protein 54-like isoform X1","Zinc finger protein 420-like",-0.453587674825285,2.53353158882665e-05,"SIG","DOWN",-0.406163481236496,8.86818668027767e-08,"SIG","DOWN","InCutoff"
"963","Ddah2","Ddah2","NA","N(G),N(G)-dimethylarginine dimethylaminohydrolase 2",0.978539775659244,2.53461412397411e-05,"SIG","UP",0.260482857205677,0.0262761713691777,"SIG","UP","NA"
"964","Wdr87","Wdr87","NA","Zinc finger, RING-type",1.91741872345629,2.55251850225312e-05,"SIG","UP",0.81878753013092,4.27606301399607e-14,"SIG","UP","Up-Up"
"965","LOC102913890","Zfp869","zinc finger protein 14-like","KRAB domain superfamily",-0.450421823843674,2.56150257869137e-05,"SIG","DOWN",-0.351007443753789,3.43569385038696e-11,"SIG","DOWN","InCutoff"
"966","LOC102923052","Mill2","MHC class I-like protein MILL2 isoform X1","MHC class I-like protein MILL2",1.65362894511,2.5681412674364e-05,"SIG","UP",1.52377145750316,2.42825924776595e-07,"SIG","UP","Up-Up"
"967","Rnf115","Rnf115","NA","E3 ubiquitin-protein ligase RNF115",-0.68481970435751,2.5681412674364e-05,"SIG","DOWN",-0.123633924017075,0.00413853575558597,"SIG","DOWN","NA"
"968","P4ha3","P4ha3","NA","procollagen-proline 4-dioxygenase",-3.31631409265504,2.57166105236558e-05,"SIG","DOWN",-1.22192961927327,3.13572508056957e-08,"SIG","DOWN","Down-Down"
"969","LOC102903019","rpl17","Large ribosomal subunit protein uL22","Large ribosomal subunit protein uL22",1.94080306859009,2.59036743936108e-05,"SIG","UP",1.64658056064186,3.14991327793249e-20,"SIG","UP","Up-Up"
"970","Nhs","Nhs","NA","Actin remodeling regulator NHS-like",-1.16725101321646,2.60252793324138e-05,"SIG","DOWN",-0.70820837749496,6.25793516467363e-09,"SIG","DOWN","Down-Down"
"971","Cdc34","Cdc34","NA","Ubiquitin-conjugating enzyme E2 R1",0.623784058223836,2.6035494135318e-05,"SIG","UP",0.639933356783457,7.56642093928375e-38,"SIG","UP","Up-Up"
"972","Tanc2","Tanc2","NA","Protein TANC2",1.1113563661138,2.61962145977991e-05,"SIG","UP",0.393887483104875,3.87733949108203e-11,"SIG","UP","NA"
"973","Tpm1","Tpm1","NA","Tropomyosin",0.748288752017203,2.64142514622292e-05,"SIG","UP",0.367643183974876,3.50527917592648e-05,"SIG","UP","NA"
"974","Cdc42ep4","Cdc42ep4","NA","Cdc42 effector protein 4",0.589757525336263,2.70082072990265e-05,"SIG","UP",0.199897253955613,0.00381372616111266,"SIG","UP","NA"
"975","Avil","Avil","NA","HP domain-containing protein",1.0217417785204,2.72274209262267e-05,"SIG","UP",1.67337082399397,1.31467977681184e-18,"SIG","UP","Up-Up"
"976","Ushbp1","Ushbp1","NA","Harmonin-binding protein USHBP1",0.720069727434853,2.80661866949785e-05,"SIG","UP",0.533612891017155,0.00386523671439309,"SIG","UP","Up-Up"
"977","Map4k5","Map4k5","NA","non-specific serine/threonine protein kinase",0.544822432596548,2.83102366602044e-05,"SIG","UP",0.211401741864845,0.00154871839327599,"SIG","UP","NA"
"978","Cdkn2aipnl","Cdkn2aipnl","NA","CDKN2AIP N-terminal-like protein",-0.605977156536422,2.86398543924384e-05,"SIG","DOWN",-0.554857703554787,3.8678456606229e-24,"SIG","DOWN","Down-Down"
"979","Adam19","Adam19","NA","Disintegrin and metalloproteinase domain-containing protein 19",-1.48698600243396,2.95470612294249e-05,"SIG","DOWN",-0.531769090402165,2.43662697232338e-05,"SIG","DOWN","Down-Down"
"980","Ahnak","Ahnak","NA","PDZ domain-containing protein",-1.1331894417371,2.96805276788899e-05,"SIG","DOWN",-0.496194192069764,1.10873007090803e-13,"SIG","DOWN","NA"
"981","LOC102910741","Gstm6","LOW QUALITY PROTEIN: glutathione S-transferase Mu 1-like","glutathione transferase",1.5874319758315,2.97921222121106e-05,"SIG","UP",1.22555056366022,9.58302598232179e-05,"SIG","UP","Up-Up"
"982","Col9a3","Col9a3","NA","Collagen alpha-3(IX) chain",1.29149460125821,3.01485387173313e-05,"SIG","UP",0.712771095165017,0.00044254593134596,"SIG","UP","Up-Up"
"983","LOC121829649","LOC121829649","NA","NA",0.535881107176111,3.01883729624605e-05,"SIG","UP",0.465721353177594,1.20578112389262e-17,"SIG","UP","NA"
"984","LOC121832408","LOC121832408","NA","NA",-1.33388726222307,3.03838002384733e-05,"SIG","DOWN",-0.640654008050395,1.69044269068647e-07,"SIG","DOWN","Down-Down"
"985","Rtn2","Rtn2","NA","Reticulon-2",1.23811959690422,3.06349461248565e-05,"SIG","UP",0.465034252151834,0.00038913325821006,"SIG","UP","NA"
"986","Armcx6","Armcx6","NA","Protein ARMCX6",1.40987182926065,3.08661399372352e-05,"SIG","UP",0.332684977599191,0.0220271297105114,"SIG","UP","NA"
"987","Dhps","Dhps","NA","Deoxyhypusine synthase",-0.369369367449875,3.09013809832253e-05,"SIG","DOWN",-0.176122869662558,0.00067920318467579,"SIG","DOWN","InCutoff"
"988","Sycp2","Sycp2","NA","Synaptonemal complex protein 2",-1.99955181701504,3.11446798651739e-05,"SIG","DOWN",-2.67733543673257,9.17280304092613e-34,"SIG","DOWN","Down-Down"
"989","LOC102923509","PILRA","paired immunoglobulin-like type 2 receptor beta","Immunoglobulin-like fold",0.757663010631123,3.12961388846778e-05,"SIG","UP",1.24872377003227,2.40788754925421e-09,"SIG","UP","Up-Up"
"990","novel_gene_NC_056014.1_35644","novel_gene_NC_056014.1_35644","NA","NA",-0.65259549324192,3.13277256294283e-05,"SIG","DOWN",-0.352696375083199,0.00031722043838643,"SIG","DOWN","NA"
"991","Mcc","Mcc","NA","EF-hand domain-containing protein",1.1841755784307,3.14818015316013e-05,"SIG","UP",0.698612278287354,1.281572102247e-05,"SIG","UP","Up-Up"
"992","Abca12","Abca12","NA","Glucosylceramide transporter ABCA12",1.54173296606267,3.15258451119027e-05,"SIG","UP",1.68780855170779,5.75230803731323e-20,"SIG","UP","Up-Up"
"993","novel_gene_NC_056015.1_33940","novel_gene_NC_056015.1_33940","NA","NA",-0.973713641079963,3.1580949258755e-05,"SIG","DOWN",-1.14536491018582,4.91682835632544e-16,"SIG","DOWN","Down-Down"
"994","Ciao2a","Ciao2a","NA","Cytosolic iron-sulfur assembly component 2A",-0.491448452756205,3.16294059911574e-05,"SIG","DOWN",-0.372765701603715,5.66895585661012e-11,"SIG","DOWN","InCutoff"
"995","Tpcn2","Tpcn2","NA","Two pore channel protein 2",-0.949076384379716,3.18543190787101e-05,"SIG","DOWN",-0.406251494875852,7.38137608139758e-07,"SIG","DOWN","NA"
"996","Fxyd6","Fxyd6","NA","FXYD domain-containing ion transport regulator 6",1.33530751342277,3.18558533358156e-05,"SIG","UP",-1.62819522174843,7.47581272791396e-21,"SIG","DOWN","Up-Down"
"997","novel_gene_NC_056010.1_23732","novel_gene_NC_056010.1_23732","NA","NA",-0.547606132574557,3.18558533358156e-05,"SIG","DOWN",-0.4353257759214,1.32810997276424e-07,"SIG","DOWN","NA"
"998","novel_gene_NC_056014.1_2882","novel_gene_NC_056014.1_2882","NA","NA",-0.59692492268195,3.20565647097094e-05,"SIG","DOWN",-0.276935497127665,0.00090213835130902,"SIG","DOWN","NA"
"999","novel_gene_NC_056022.1_1492","novel_gene_NC_056022.1_1492","NA","NA",-1.06611161841449,3.26683282695028e-05,"SIG","DOWN",-0.515154149091423,0.00965990663798962,"SIG","DOWN","Down-Down"
"1000","Adarb2","Adarb2","NA","Double-stranded RNA-specific editase B2",0.89265461519639,3.27785304630969e-05,"SIG","UP",0.981066098328714,0.00031928985107477,"SIG","UP","Up-Up"
"1001","novel_gene_NC_056011.1_43868","novel_gene_NC_056011.1_43868","NA","NA",0.615783542863421,3.28104403168691e-05,"SIG","UP",0.258988582618147,3.16102576113056e-05,"SIG","UP","NA"
"1002","Trpm6","Trpm6","NA","Transient receptor potential cation channel subfamily M member 6",1.76907160594972,3.28873288010453e-05,"SIG","UP",-0.279059999240195,0.0436956600435106,"SIG","DOWN","NA"
"1003","Napsa","Napsa","NA","Peptidase A1 domain-containing protein",0.769503518245049,3.28873288010453e-05,"SIG","UP",1.22292314982634,1.22544916645952e-15,"SIG","UP","Up-Up"
"1004","Mdh1","Mdh1","NA","2,4-dienoyl-CoA reductase",-0.746510033727575,3.31495828846848e-05,"SIG","DOWN",-0.292469129302423,0.00221030368027641,"SIG","DOWN","NA"
"1005","LOC102909579","Tcaf2","TRPM8 channel-associated factor 2-like isoform X1","TRPM8 channel-associated factor 2",-3.32321829512524,3.35799918856517e-05,"SIG","DOWN",-1.90571606126795,2.12318711131196e-20,"SIG","DOWN","Down-Down"
"1006","Cystm1","Cystm1","NA","NA",-1.03977046262278,3.3820809960769e-05,"SIG","DOWN",-0.268438272395945,0.0110910651448976,"SIG","DOWN","NA"
"1007","Man2b2","Man2b2","NA","Epididymis-specific alpha-mannosidase",-1.3574046470722,3.48636879401585e-05,"SIG","DOWN",-0.92982850335761,1.15114020577563e-15,"SIG","DOWN","Down-Down"
"1008","novel_gene_NC_056017.1_18911","novel_gene_NC_056017.1_18911","NA","NA",-1.04587850435951,3.49851999794143e-05,"SIG","DOWN",-1.26837788388604,4.85514197039067e-21,"SIG","DOWN","Down-Down"
"1009","Stxbp3","Stxbp3","NA","Syntaxin-binding protein 3",-1.28990608036191,3.53866197907711e-05,"SIG","DOWN",-0.349364374049505,9.13145425982546e-10,"SIG","DOWN","NA"
"1010","Wwc1","Wwc1","NA","Protein KIBRA",1.85344105844396,3.56679608732954e-05,"SIG","UP",0.27481628342479,0.04832753211179,"SIG","UP","NA"
"1011","Cchcr1","Cchcr1","NA","Coiled-coil alpha-helical rod protein 1",0.535018132224197,3.6327541120422e-05,"SIG","UP",0.244465007806472,0.00324196232184113,"SIG","UP","NA"
"1012","LOC107400869","LOC107400869","NA","NA",-1.36559122854581,3.6327541120422e-05,"SIG","DOWN",-0.829824724141877,0.0249616347446147,"SIG","DOWN","Down-Down"
"1013","LOC121832733","LOC121832733","NA","NA",-1.46071525498709,3.65557845857809e-05,"SIG","DOWN",-0.768010096801051,8.91634898209735e-12,"SIG","DOWN","Down-Down"
"1014","LOC121822309","LOC121822309","NA","NA",0.491206861153332,3.66095841746257e-05,"SIG","UP",-0.188095317807348,0.0312887968337894,"SIG","DOWN","InCutoff"
"1015","Ercc4","Ercc4","NA","DNA repair endonuclease XPF",-0.305444696523573,3.68817565182052e-05,"SIG","DOWN",-0.137955675423569,0.00351827056809898,"SIG","DOWN","InCutoff"
"1016","novel_gene_NC_056017.1_3325","novel_gene_NC_056017.1_3325","NA","NA",-1.36460483243138,3.71141333509099e-05,"SIG","DOWN",-0.75452534981311,0.00238234705481441,"SIG","DOWN","Down-Down"
"1017","Arf4","Arf4","NA","ADP-ribosylation factor 4",-0.440042848597392,3.74005059798759e-05,"SIG","DOWN",-0.199467442923318,2.82776794702204e-06,"SIG","DOWN","InCutoff"
"1018","Slc66a2","Slc66a2","NA","Solute carrier family 66 member 2",-0.632583438602109,3.7502732332221e-05,"SIG","DOWN",-0.49690746620589,1.58520784925699e-07,"SIG","DOWN","NA"
"1019","novel_gene_NC_056029.1_6233","novel_gene_NC_056029.1_6233","NA","NA",-1.67478299056407,3.76223245676513e-05,"SIG","DOWN",-0.987540351771249,1.84534573771148e-06,"SIG","DOWN","Down-Down"
"1020","LOC102925561","GSTA4-4","glutathione transferase","Glutathione S-transferase A4",2.06174073958446,3.78076055258633e-05,"SIG","UP",1.96400689258876,1.01809800340952e-10,"SIG","UP","Up-Up"
"1021","Marveld1","Marveld1","NA","MARVEL domain-containing protein 1",-1.09820325126497,3.78913294007109e-05,"SIG","DOWN",-1.16010890189575,3.67203219851634e-20,"SIG","DOWN","Down-Down"
"1022","Tcea3","Tcea3","NA","Transcription elongation factor A protein 3",1.84072946775579,3.82288840056811e-05,"SIG","UP",1.19230738118925,2.75070323496375e-20,"SIG","UP","Up-Up"
"1023","LOC121827407","LOC121827407","NA","NA",1.05279155536409,3.86107133590651e-05,"SIG","UP",0.410957355731653,0.00234790553457676,"SIG","UP","NA"
"1024","Cisd1","Cisd1","NA","CDGSH iron-sulfur domain-containing protein 1",-0.871814516391551,3.88321756426173e-05,"SIG","DOWN",-0.196044529610394,0.00011628878076512,"SIG","DOWN","NA"
"1025","Slc25a12","Slc25a12","NA","Electrogenic aspartate/glutamate antiporter SLC25A12, mitochondrial",-1.25143286176929,3.89326534924103e-05,"SIG","DOWN",-0.258287143377851,0.00184675985479711,"SIG","DOWN","NA"
"1026","LOC121826696","AHNAK","neuroblast differentiation-associated protein AHNAK-like","PDZ domain-containing protein",-1.14357172753239,3.90622768980749e-05,"SIG","DOWN",-0.465842367215413,4.9482243570614e-07,"SIG","DOWN","NA"
"1027","Prkar1b","Prkar1b","NA","Cyclic nucleotide-binding domain-containing protein",1.02569050565102,3.93754868069891e-05,"SIG","UP",0.57774938872991,6.5115251144165e-08,"SIG","UP","Up-Up"
"1028","Tmem132c","Tmem132c","NA","Transmembrane protein 132C",1.80293724589487,3.95807385655933e-05,"SIG","UP",-0.817033678824882,1.52652844775082e-05,"SIG","DOWN","Up-Down"
"1029","Zbtb6","Zbtb6","NA","Zinc finger and BTB domain-containing protein 6",-0.393448116668461,3.9808941089171e-05,"SIG","DOWN",0.127385768834948,0.00032913258492197,"SIG","UP","InCutoff"
"1030","Slc39a3","Slc39a3","NA","Zinc transporter ZIP3",0.610928471453294,3.98365385847362e-05,"SIG","UP",0.785537256226656,1.16013408737403e-07,"SIG","UP","Up-Up"
"1031","Slc19a3","Slc19a3","NA","Thiamine transporter 2",1.33280992076732,4.04290545621577e-05,"SIG","UP",0.807410399195128,0.00207449299531999,"SIG","UP","Up-Up"
"1032","LOC121820889","H2-Q10","patr class I histocompatibility antigen, B-1 alpha chain-like","MHC class I-like antigen recognition-like superfamily",-1.74947165767568,4.04643801880374e-05,"SIG","DOWN",-0.739063127033252,5.53033526252306e-05,"SIG","DOWN","Down-Down"
"1033","Fxyd5","Fxyd5","NA","FXYD domain-containing ion transport regulator",-2.35632183733629,4.07907823137051e-05,"SIG","DOWN",-0.477998999959603,0.00306927401329186,"SIG","DOWN","NA"
"1034","novel_gene_NC_056016.1_8358","novel_gene_NC_056016.1_8358","NA","NA",-0.495103428323999,4.13436632532335e-05,"SIG","DOWN",-0.28040434168472,1.00807735183213e-08,"SIG","DOWN","InCutoff"
"1035","LOC102910874","Cyp2d26","Cytochrome P450","Cytochrome P450 2D26",-0.919637927223533,4.15850710632765e-05,"SIG","DOWN",-1.1609631906923,3.52914547177885e-24,"SIG","DOWN","Down-Down"
"1036","LOC121823185","HBS1L","HBS1-like protein isoform X3","HBS1-like protein",-0.340857570515411,4.17741969114709e-05,"SIG","DOWN",-0.180450965007846,0.00042099859003579,"SIG","DOWN","InCutoff"
"1037","novel_gene_NC_056013.1_16801","novel_gene_NC_056013.1_16801","NA","NA",-0.734936776042467,4.19718795976935e-05,"SIG","DOWN",0.251699300200638,0.0180245838907804,"SIG","UP","NA"
"1038","Nceh1","Nceh1","NA","Neutral cholesterol ester hydrolase 1",-1.7216917792848,4.19718795976935e-05,"SIG","DOWN",-0.748728126356012,0.0004648451504159,"SIG","DOWN","Down-Down"
"1039","novel_gene_NC_056011.1_9267","novel_gene_NC_056011.1_9267","NA","NA",1.57821752460011,4.21156156469171e-05,"SIG","UP",0.73431766692912,1.48592714686529e-06,"SIG","UP","Up-Up"
"1040","LOC121828728","LOC121828728","NA","NA",-0.750558687331198,4.22273419599901e-05,"SIG","DOWN",-0.928944890526856,2.6235375729589e-08,"SIG","DOWN","Down-Down"
"1041","novel_gene_NC_056027.1_15568","novel_gene_NC_056027.1_15568","NA","NA",1.88049114444233,4.22443806896593e-05,"SIG","UP",0.378845141967828,0.0011597959697309,"SIG","UP","NA"
"1042","Tmem88","Tmem88","NA","NA",1.12999270926168,4.22869605525319e-05,"SIG","UP",0.377581187744951,0.0293899762672173,"SIG","UP","NA"
"1043","Slc9a2","Slc9a2","NA","Sodium/hydrogen exchanger 2",3.19656968978888,4.23741623215138e-05,"SIG","UP",0.71108439685705,4.76274049764278e-07,"SIG","UP","Up-Up"
"1044","Gprc5b","Gprc5b","NA","G-protein coupled receptor family C group 5 member B",1.22098784893226,4.26205956523582e-05,"SIG","UP",0.437778265128135,0.00463000487140865,"SIG","UP","NA"
"1045","Dpp8","Dpp8","NA","Dipeptidyl peptidase 8",-0.430708037818607,4.26205956523582e-05,"SIG","DOWN",-0.173660144885788,2.29610632923132e-06,"SIG","DOWN","InCutoff"
"1046","Lyrm7","Lyrm7","NA","Complex III assembly factor LYRM7",0.83830256528635,4.44795612828996e-05,"SIG","UP",0.729720542908366,8.42758233473171e-17,"SIG","UP","Up-Up"
"1047","Mib1","Mib1","NA","E3 ubiquitin-protein ligase MIB1",-0.47227129074528,4.45625331646705e-05,"SIG","DOWN",-0.227128854501448,0.00112409190850179,"SIG","DOWN","InCutoff"
"1048","LOC121826673","LOC121826673","NA","NA",-0.359119916917598,4.45934563209636e-05,"SIG","DOWN",-0.236762627352134,0.00016231025536373,"SIG","DOWN","InCutoff"
"1049","Mrps24","Mrps24","NA","Small ribosomal subunit protein uS3m",-0.629047337437165,4.53189128301809e-05,"SIG","DOWN",-0.2108087384874,0.00544042590430578,"SIG","DOWN","NA"
